class_id,config_types,n_blocks,n_meas,n_contexts,lp_value,lp_status,hit_5_2
2332,73 79 95 328 348,5,10,32,2.000000000000,0,0
2333,73 79 95 328 353,5,10,32,2.000000000000,0,0
2334,73 79 95 329 330,5,10,32,2.000000000000,0,0
2335,73 79 95 329 348,5,10,32,2.000000000000,0,0
2336,73 79 95 329 353,5,10,32,2.000000000000,0,0
2337,73 79 95 330 347,5,10,32,2.000000000000,0,0
2338,73 79 95 330 348,5,10,32,2.000000000000,0,0
2339,73 79 95 347 353,5,10,32,2.000000000000,0,0
2340,73 79 95 348,4,8,16,2.000000000000,0,0
2341,73 79 95 348 348,5,10,32,2.000000000000,0,0
2342,73 79 95 348 353,5,10,32,2.000000000000,0,0
2343,73 79 97 97 218,5,10,32,2.000000000000,0,0
2344,73 79 97 97 219,5,10,32,2.000000000000,0,0
2345,73 79 97 97 328,5,10,32,2.000000000000,0,0
2346,73 79 97 97 329,5,10,32,2.000000000000,0,0
2347,73 79 97 97 347,5,10,32,2.000000000000,0,0
2348,73 79 97 97 348,5,10,32,2.000000000000,0,0
2349,73 79 97 98 218,5,10,32,2.000000000000,0,0
2350,73 79 97 98 219,5,10,32,2.000000000000,0,0
2351,73 79 97 98 328,5,10,32,2.000000000000,0,0
2352,73 79 97 98 329,5,10,32,2.000000000000,0,0
2353,73 79 97 98 347,5,10,32,2.000000000000,0,0
2354,73 79 97 98 348,5,10,32,2.000000000000,0,0
2355,73 79 97 218,4,8,16,2.000000000000,0,0
2356,73 79 97 218 328,5,10,32,2.000000000000,0,0
2357,73 79 97 218 329,5,10,32,2.000000000000,0,0
2358,73 79 97 218 330,5,10,32,2.000000000000,0,0
2359,73 79 97 219,4,8,16,2.000000000000,0,0
2360,73 79 97 219 219,5,10,32,2.000000000000,0,0
2361,73 79 97 219 328,5,10,32,2.000000000000,0,0
2362,73 79 97 219 329,5,10,32,2.000000000000,0,0
2363,73 79 97 219 330,5,10,32,2.000000000000,0,0
2364,73 79 97 219 347,5,10,32,2.000000000000,0,0
2365,73 79 97 219 348,5,10,32,2.000000000000,0,0
2366,73 79 97 219 353,5,10,32,2.000000000000,0,0
2367,73 79 97 328,4,8,16,2.000000000000,0,0
2368,73 79 97 328 328,5,10,32,2.000000000000,0,0
2369,73 79 97 328 329,5,10,32,2.000000000000,0,0
2370,73 79 97 328 347,5,10,32,2.000000000000,0,0
2371,73 79 97 328 348,5,10,32,2.000000000000,0,0
2372,73 79 97 328 353,5,10,32,2.000000000000,0,0
2373,73 79 97 329,4,8,16,2.000000000000,0,0
2374,73 79 97 329 329,5,10,32,2.000000000000,0,0
2375,73 79 97 329 330,5,10,32,2.000000000000,0,0
2376,73 79 97 329 347,5,10,32,2.000000000000,0,0
2377,73 79 97 329 348,5,10,32,2.000000000000,0,0
2378,73 79 97 329 353,5,10,32,2.000000000000,0,0
2379,73 79 97 330 347,5,10,32,2.000000000000,0,0
2380,73 79 97 330 348,5,10,32,2.000000000000,0,0
2381,73 79 97 347,4,8,16,2.000000000000,0,0
2382,73 79 97 347 353,5,10,32,2.000000000000,0,0
2383,73 79 97 348,4,8,16,2.000000000000,0,0
2384,73 79 97 348 348,5,10,32,2.000000000000,0,0
2385,73 79 97 348 353,5,10,32,2.000000000000,0,0
2386,73 79 98 98 219,5,10,32,2.000000000000,0,0
2387,73 79 98 98 328,5,10,32,2.000000000000,0,0
2388,73 79 98 98 329,5,10,32,2.000000000000,0,0
2389,73 79 98 98 347,5,10,32,2.000000000000,0,0
2390,73 79 98 98 348,5,10,32,2.000000000000,0,0
2391,73 79 98 219,4,8,16,2.000000000000,0,0
2392,73 79 98 219 328,5,10,32,2.000000000000,0,0
2393,73 79 98 219 329,5,10,32,2.000000000000,0,0
2394,73 79 98 219 330,5,10,32,2.000000000000,0,0
2395,73 79 98 328,4,8,16,2.000000000000,0,0
2396,73 79 98 328 328,5,10,32,2.000000000000,0,0
2397,73 79 98 328 329,5,10,32,2.000000000000,0,0
2398,73 79 98 328 347,5,10,32,2.000000000000,0,0
2399,73 79 98 328 348,5,10,32,2.000000000000,0,0
2400,73 79 98 328 353,5,10,32,2.000000000000,0,0
2401,73 79 98 329,4,8,16,2.000000000000,0,0
2402,73 79 98 329 329,5,10,32,2.000000000000,0,0
2403,73 79 98 329 330,5,10,32,2.000000000000,0,0
2404,73 79 98 329 347,5,10,32,2.000000000000,0,0
2405,73 79 98 329 348,5,10,32,2.000000000000,0,0
2406,73 79 98 329 353,5,10,32,2.000000000000,0,0
2407,73 79 98 330 347,5,10,32,2.000000000000,0,0
2408,73 79 98 330 348,5,10,32,2.000000000000,0,0
2409,73 79 98 347,4,8,16,2.000000000000,0,0
2410,73 79 98 347 353,5,10,32,2.000000000000,0,0
2411,73 79 98 348,4,8,16,2.000000000000,0,0
2412,73 79 98 348 348,5,10,32,2.000000000000,0,0
2413,73 79 98 348 353,5,10,32,2.000000000000,0,0
2414,73 79 328,3,6,8,2.000000000000,0,0
2415,73 79 328 328,4,8,16,2.000000000000,0,0
2416,73 79 328 328 328,5,10,32,2.000000000000,0,0
2417,73 79 328 328 329,5,10,32,2.000000000000,0,0
2418,73 79 328 328 347,5,10,32,2.000000000000,0,0
2419,73 79 328 328 348,5,10,32,2.000000000000,0,0
2420,73 79 328 328 353,5,10,32,2.000000000000,0,0
2421,73 79 328 329,4,8,16,2.000000000000,0,0
2422,73 79 328 329 329,5,10,32,2.000000000000,0,0
2423,73 79 328 329 347,5,10,32,2.000000000000,0,0
2424,73 79 328 329 348,5,10,32,2.000000000000,0,0
2425,73 79 328 329 353,5,10,32,2.000000000000,0,0
2426,73 79 328 347,4,8,16,2.000000000000,0,0
2427,73 79 328 348,4,8,16,2.000000000000,0,0
2428,73 79 328 353,4,8,16,2.000000000000,0,0
2429,73 79 328 353 353,5,10,32,2.000000000000,0,0
2430,73 79 329 329 353,5,10,32,2.000000000000,0,0
2431,73 79 329 330,4,8,16,2.000000000000,0,0
2432,73 79 329 353,4,8,16,2.000000000000,0,0
2433,73 79 330 347,4,8,16,2.000000000000,0,0
2434,73 95 218 218 328,5,10,32,2.000000000000,0,0
2435,73 95 218 218 330,5,10,32,2.000000000000,0,0
2436,73 95 218 218 348,5,10,32,2.000000000000,0,0
2437,73 95 218 218 353,5,10,32,2.000000000000,0,0
2438,73 95 218 219 328,5,10,32,2.000000000000,0,0
2439,73 95 218 219 330,5,10,32,2.000000000000,0,0
2440,73 95 218 219 348,5,10,32,2.000000000000,0,0
2441,73 95 218 219 353,5,10,32,2.000000000000,0,0
2442,73 95 218 328,4,8,16,2.000000000000,0,0
2443,73 95 218 328 347,5,10,32,2.000000000000,0,0
2444,73 95 218 328 348,5,10,32,2.000000000000,0,0
2445,73 95 218 328 353,5,10,32,2.000000000000,0,0
2446,73 95 218 329 348,5,10,32,2.000000000000,0,0
2447,73 95 218 329 353,5,10,32,2.000000000000,0,0
2448,73 95 218 330,4,8,16,2.000000000000,0,0
2449,73 95 218 330 347,5,10,32,2.000000000000,0,0
2450,73 95 218 330 348,5,10,32,2.000000000000,0,0
2451,73 95 218 330 353,5,10,32,2.000000000000,0,0
2452,73 95 218 348,4,8,16,2.000000000000,0,0
2453,73 95 218 348 348,5,10,32,2.000000000000,0,0
2454,73 95 218 348 353,5,10,32,2.000000000000,0,0
2455,73 95 218 353,4,8,16,2.000000000000,0,0
2456,73 95 218 353 353,5,10,32,2.000000000000,0,0
2457,73 95 219 219 348,5,10,32,2.000000000000,0,0
2458,73 95 219 219 353,5,10,32,2.000000000000,0,0
2459,73 95 219 329 348,5,10,32,2.000000000000,0,0
2460,73 95 219 329 353,5,10,32,2.000000000000,0,0
2461,73 95 219 330 353,5,10,32,2.000000000000,0,0
2462,73 95 219 348,4,8,16,2.000000000000,0,0
2463,73 95 219 348 348,5,10,32,2.000000000000,0,0
2464,73 95 219 348 353,5,10,32,2.000000000000,0,0
2465,73 95 219 353,4,8,16,2.000000000000,0,0
2466,73 95 219 353 353,5,10,32,2.000000000000,0,0
2467,73 95 222 330 347,5,10,32,2.000000000000,0,0
2468,73 95 348,3,6,8,2.000000000000,0,0
2469,73 95 348 348,4,8,16,2.000000000000,0,0
2470,73 95 348 348 348,5,10,32,2.000000000000,0,0
2471,73 95 348 348 353,5,10,32,2.000000000000,0,0
2472,73 95 348 353,4,8,16,2.000000000000,0,0
2473,73 95 348 353 353,5,10,32,2.000000000000,0,0
2474,73 97 97 97 218,5,10,32,2.000000000000,0,0
2475,73 97 97 97 348,5,10,32,2.000000000000,0,0
2476,73 97 97 98 218,5,10,32,2.000000000000,0,0
2477,73 97 97 98 348,5,10,32,2.000000000000,0,0
2478,73 97 97 218,4,8,16,2.000000000000,0,0
2479,73 97 97 218 218,5,10,32,2.000000000000,0,0
2480,73 97 97 218 219,5,10,32,2.000000000000,0,0
2481,73 97 97 218 328,5,10,32,2.000000000000,0,0
2482,73 97 97 218 329,5,10,32,2.000000000000,0,0
2483,73 97 97 218 330,5,10,32,2.000000000000,0,0
2484,73 97 97 218 347,5,10,32,2.000000000000,0,0
2485,73 97 97 218 348,5,10,32,2.000000000000,0,0
2486,73 97 97 218 353,5,10,32,2.000000000000,0,0
2487,73 97 97 219 348,5,10,32,2.000000000000,0,0
2488,73 97 97 219 353,5,10,32,2.000000000000,0,0
2489,73 97 97 328 348,5,10,32,2.000000000000,0,0
2490,73 97 97 328 353,5,10,32,2.000000000000,0,0
2491,73 97 97 329 348,5,10,32,2.000000000000,0,0
2492,73 97 97 329 353,5,10,32,2.000000000000,0,0
2493,73 97 97 348,4,8,16,2.000000000000,0,0
2494,73 97 97 348 348,5,10,32,2.000000000000,0,0
2495,73 97 97 348 353,5,10,32,2.000000000000,0,0
2496,73 97 98 98 218,5,10,32,2.000000000000,0,0
2497,73 97 98 98 348,5,10,32,2.000000000000,0,0
2498,73 97 98 218,4,8,16,2.000000000000,0,0
2499,73 97 98 218 219,5,10,32,2.000000000000,0,0
2500,73 97 98 218 328,5,10,32,2.000000000000,0,0
2501,73 97 98 218 329,5,10,32,2.000000000000,0,0
2502,73 97 98 218 330,5,10,32,2.000000000000,0,0
2503,73 97 98 218 347,5,10,32,2.000000000000,0,0
2504,73 97 98 218 348,5,10,32,2.000000000000,0,0
2505,73 97 98 218 353,5,10,32,2.000000000000,0,0
2506,73 97 98 219 348,5,10,32,2.000000000000,0,0
2507,73 97 98 219 353,5,10,32,2.000000000000,0,0
2508,73 97 98 328 348,5,10,32,2.000000000000,0,0
2509,73 97 98 328 353,5,10,32,2.000000000000,0,0
2510,73 97 98 329 348,5,10,32,2.000000000000,0,0
2511,73 97 98 329 353,5,10,32,2.000000000000,0,0
2512,73 97 98 348,4,8,16,2.000000000000,0,0
2513,73 97 98 348 348,5,10,32,2.000000000000,0,0
2514,73 97 98 348 353,5,10,32,2.000000000000,0,0
2515,73 97 218,3,6,8,2.000000000000,0,0
2516,73 97 218 328,4,8,16,2.000000000000,0,0
2517,73 97 218 328 328,5,10,32,2.000000000000,0,0
2518,73 97 218 328 329,5,10,32,2.000000000000,0,0
2519,73 97 218 328 347,5,10,32,2.000000000000,0,0
2520,73 97 218 328 348,5,10,32,2.000000000000,0,0
2521,73 97 218 328 353,5,10,32,2.000000000000,0,0
2522,73 97 218 329,4,8,16,2.000000000000,0,0
2523,73 97 218 329 329,5,10,32,2.000000000000,0,0
2524,73 97 218 329 347,5,10,32,2.000000000000,0,0
2525,73 97 218 329 353,5,10,32,2.000000000000,0,0
2526,73 97 218 330,4,8,16,2.000000000000,0,0
2527,73 97 219 219 348,5,10,32,2.000000000000,0,0
2528,73 97 219 219 353,5,10,32,2.000000000000,0,0
2529,73 97 219 328 348,5,10,32,2.000000000000,0,0
2530,73 97 219 328 353,5,10,32,2.000000000000,0,0
2531,73 97 219 329 348,5,10,32,2.000000000000,0,0
2532,73 97 219 329 353,5,10,32,2.000000000000,0,0
2533,73 97 219 330 353,5,10,32,2.000000000000,0,0
2534,73 97 219 348,4,8,16,2.000000000000,0,0
2535,73 97 219 348 348,5,10,32,2.000000000000,0,0
2536,73 97 219 348 353,5,10,32,2.000000000000,0,0
2537,73 97 219 353,4,8,16,2.000000000000,0,0
2538,73 97 219 353 353,5,10,32,2.000000000000,0,0
2539,73 97 328 328 348,5,10,32,2.000000000000,0,0
2540,73 97 328 328 353,5,10,32,2.000000000000,0,0
2541,73 97 328 329 348,5,10,32,2.000000000000,0,0
2542,73 97 328 329 353,5,10,32,2.000000000000,0,0
2543,73 97 328 348,4,8,16,2.000000000000,0,0
2544,73 97 328 348 348,5,10,32,2.000000000000,0,0
2545,73 97 328 348 353,5,10,32,2.000000000000,0,0
2546,73 97 328 353,4,8,16,2.000000000000,0,0
2547,73 97 328 353 353,5,10,32,2.000000000000,0,0
2548,73 97 329 329 348,5,10,32,2.000000000000,0,0
2549,73 97 329 329 353,5,10,32,2.000000000000,0,0
2550,73 97 329 348,4,8,16,2.000000000000,0,0
2551,73 97 329 348 348,5,10,32,2.000000000000,0,0
2552,73 97 329 348 353,5,10,32,2.000000000000,0,0
2553,73 97 329 353,4,8,16,2.000000000000,0,0
2554,73 97 329 353 353,5,10,32,2.000000000000,0,0
2555,73 97 348,3,6,8,2.000000000000,0,0
2556,73 97 348 348,4,8,16,2.000000000000,0,0
2557,73 97 348 348 348,5,10,32,2.000000000000,0,0
2558,73 97 348 348 353,5,10,32,2.000000000000,0,0
2559,73 97 348 353,4,8,16,2.000000000000,0,0
2560,73 97 348 353 353,5,10,32,2.000000000000,0,0
2561,73 98 98 328 348,5,10,32,2.000000000000,0,0
2562,73 98 98 328 353,5,10,32,2.000000000000,0,0
2563,73 98 98 329 348,5,10,32,2.000000000000,0,0
2564,73 98 98 329 353,5,10,32,2.000000000000,0,0
2565,73 98 219 328 348,5,10,32,2.000000000000,0,0
2566,73 98 219 328 353,5,10,32,2.000000000000,0,0
2567,73 98 219 329 353,5,10,32,2.000000000000,0,0
2568,73 98 328 328 348,5,10,32,2.000000000000,0,0
2569,73 98 328 328 353,5,10,32,2.000000000000,0,0
2570,73 98 328 329 348,5,10,32,2.000000000000,0,0
2571,73 98 328 329 353,5,10,32,2.000000000000,0,0
2572,73 98 328 348,4,8,16,2.000000000000,0,0
2573,73 98 328 348 348,5,10,32,2.000000000000,0,0
2574,73 98 328 348 353,5,10,32,2.000000000000,0,0
2575,73 98 328 353,4,8,16,2.000000000000,0,0
2576,73 98 328 353 353,5,10,32,2.000000000000,0,0
2577,73 98 329 329 348,5,10,32,2.000000000000,0,0
2578,73 98 329 329 353,5,10,32,2.000000000000,0,0
2579,73 98 329 348,4,8,16,2.000000000000,0,0
2580,73 98 329 348 348,5,10,32,2.000000000000,0,0
2581,73 98 329 348 353,5,10,32,2.000000000000,0,0
2582,73 98 329 353,4,8,16,2.000000000000,0,0
2583,73 98 329 353 353,5,10,32,2.000000000000,0,0
2584,73 328 328 328 348,5,10,32,2.000000000000,0,0
2585,73 328 328 328 353,5,10,32,2.000000000000,0,0
2586,73 328 328 329 348,5,10,32,2.000000000000,0,0
2587,73 328 328 329 353,5,10,32,2.000000000000,0,0
2588,73 328 328 348,4,8,16,2.000000000000,0,0
2589,73 328 328 348 348,5,10,32,2.000000000000,0,0
2590,73 328 328 348 353,5,10,32,2.000000000000,0,0
2591,73 328 328 353,4,8,16,2.000000000000,0,0
2592,73 328 328 353 353,5,10,32,2.000000000000,0,0
2593,73 328 329 329 348,5,10,32,2.000000000000,0,0
2594,73 328 329 329 353,5,10,32,2.000000000000,0,0
2595,73 328 329 348,4,8,16,2.000000000000,0,0
2596,73 328 329 348 353,5,10,32,2.000000000000,0,0
2597,73 328 329 353,4,8,16,2.000000000000,0,0
2598,73 328 329 353 353,5,10,32,2.000000000000,0,0
2599,73 328 348,3,6,8,2.000000000000,0,0
2600,73 328 353,3,6,8,2.000000000000,0,0
2601,73 328 353 353,4,8,16,2.000000000000,0,0
2602,73 328 353 353 353,5,10,32,2.000000000000,0,0
2603,73 329 329 329 353,5,10,32,2.000000000000,0,0
2604,73 329 329 353,4,8,16,2.000000000000,0,0
2605,73 329 329 353 353,5,10,32,2.000000000000,0,0
2606,73 329 353,3,6,8,2.000000000000,0,0
2607,74 74 74 74 328,5,10,32,2.000000000000,0,0
2608,74 74 74 79 328,5,10,32,2.000000000000,0,0
2609,74 74 74 97 218,5,10,32,2.000000000000,0,0
2610,74 74 74 97 219,5,10,32,2.000000000000,0,0
2611,74 74 74 97 328,5,10,32,2.000000000000,0,0
2612,74 74 74 97 329,5,10,32,2.000000000000,0,0
2613,74 74 74 97 348,5,10,32,2.000000000000,0,0
2614,74 74 74 98 219,5,10,32,2.000000000000,0,0
2615,74 74 74 98 328,5,10,32,2.000000000000,0,0
2616,74 74 74 98 329,5,10,32,2.000000000000,0,0
2617,74 74 74 98 348,5,10,32,2.000000000000,0,0
2618,74 74 74 328,4,8,16,2.000000000000,0,0
2619,74 74 74 328 328,5,10,32,2.000000000000,0,0
2620,74 74 74 328 329,5,10,32,2.000000000000,0,0
2621,74 74 74 328 348,5,10,32,2.000000000000,0,0
2622,74 74 74 328 353,5,10,32,2.000000000000,0,0
2623,74 74 74 329 353,5,10,32,2.000000000000,0,0
2624,74 74 79 79 328,5,10,32,2.000000000000,0,0
2625,74 74 79 97 218,5,10,32,2.000000000000,0,0
2626,74 74 79 97 219,5,10,32,2.000000000000,0,0
2627,74 74 79 97 328,5,10,32,2.000000000000,0,0
2628,74 74 79 97 329,5,10,32,2.000000000000,0,0
2629,74 74 79 97 348,5,10,32,2.000000000000,0,0
2630,74 74 79 98 219,5,10,32,2.000000000000,0,0
2631,74 74 79 98 328,5,10,32,2.000000000000,0,0
2632,74 74 79 98 329,5,10,32,2.000000000000,0,0
2633,74 74 79 98 348,5,10,32,2.000000000000,0,0
2634,74 74 79 328,4,8,16,2.000000000000,0,0
2635,74 74 79 328 328,5,10,32,2.000000000000,0,0
2636,74 74 79 328 329,5,10,32,2.000000000000,0,0
2637,74 74 79 328 348,5,10,32,2.000000000000,0,0
2638,74 74 79 328 353,5,10,32,2.000000000000,0,0
2639,74 74 79 329 353,5,10,32,2.000000000000,0,0
2640,74 74 97 97 218,5,10,32,2.000000000000,0,0
2641,74 74 97 97 219,5,10,32,2.000000000000,0,0
2642,74 74 97 97 348,5,10,32,2.000000000000,0,0
2643,74 74 97 98 218,5,10,32,2.000000000000,0,0
2644,74 74 97 98 219,5,10,32,2.000000000000,0,0
2645,74 74 97 98 328,5,10,32,2.000000000000,0,0
2646,74 74 97 98 329,5,10,32,2.000000000000,0,0
2647,74 74 97 98 348,5,10,32,2.000000000000,0,0
2648,74 74 97 218,4,8,16,2.000000000000,0,0
2649,74 74 97 218 328,5,10,32,2.000000000000,0,0
2650,74 74 97 218 329,5,10,32,2.000000000000,0,0
2651,74 74 97 219,4,8,16,2.000000000000,0,0
2652,74 74 97 219 219,5,10,32,2.000000000000,0,0
2653,74 74 97 219 328,5,10,32,2.000000000000,0,0
2654,74 74 97 219 329,5,10,32,2.000000000000,0,0
2655,74 74 97 219 348,5,10,32,2.000000000000,0,0
2656,74 74 97 219 353,5,10,32,2.000000000000,0,0
2657,74 74 97 328,4,8,16,2.000000000000,0,0
2658,74 74 97 328 328,5,10,32,2.000000000000,0,0
2659,74 74 97 328 329,5,10,32,2.000000000000,0,0
2660,74 74 97 328 348,5,10,32,2.000000000000,0,0
2661,74 74 97 328 353,5,10,32,2.000000000000,0,0
2662,74 74 97 329,4,8,16,2.000000000000,0,0
2663,74 74 97 329 329,5,10,32,2.000000000000,0,0
2664,74 74 97 329 348,5,10,32,2.000000000000,0,0
2665,74 74 97 329 353,5,10,32,2.000000000000,0,0
2666,74 74 97 348,4,8,16,2.000000000000,0,0
2667,74 74 97 348 348,5,10,32,2.000000000000,0,0
2668,74 74 97 348 353,5,10,32,2.000000000000,0,0
2669,74 74 98 98 219,5,10,32,2.000000000000,0,0
2670,74 74 98 98 328,5,10,32,2.000000000000,0,0
2671,74 74 98 98 329,5,10,32,2.000000000000,0,0
2672,74 74 98 98 348,5,10,32,2.000000000000,0,0
2673,74 74 98 219,4,8,16,2.000000000000,0,0
2674,74 74 98 219 328,5,10,32,2.000000000000,0,0
2675,74 74 98 219 329,5,10,32,2.000000000000,0,0
2676,74 74 98 328,4,8,16,2.000000000000,0,0
2677,74 74 98 328 328,5,10,32,2.000000000000,0,0
2678,74 74 98 328 329,5,10,32,2.000000000000,0,0
2679,74 74 98 328 348,5,10,32,2.000000000000,0,0
2680,74 74 98 328 353,5,10,32,2.000000000000,0,0
2681,74 74 98 329,4,8,16,2.000000000000,0,0
2682,74 74 98 329 329,5,10,32,2.000000000000,0,0
2683,74 74 98 329 348,5,10,32,2.000000000000,0,0
2684,74 74 98 329 353,5,10,32,2.000000000000,0,0
2685,74 74 98 348,4,8,16,2.000000000000,0,0
2686,74 74 98 348 348,5,10,32,2.000000000000,0,0
2687,74 74 98 348 353,5,10,32,2.000000000000,0,0
2688,74 74 328,3,6,8,2.000000000000,0,0
2689,74 74 328 328,4,8,16,2.000000000000,0,0
2690,74 74 328 329,4,8,16,2.000000000000,0,0
2691,74 74 328 329 329,5,10,32,2.000000000000,0,0
2692,74 74 328 329 348,5,10,32,2.000000000000,0,0
2693,74 74 328 329 353,5,10,32,2.000000000000,0,0
2694,74 74 328 348,4,8,16,2.000000000000,0,0
2695,74 74 328 353,4,8,16,2.000000000000,0,0
2696,74 74 328 353 353,5,10,32,2.000000000000,0,0
2697,74 74 329 329 353,5,10,32,2.000000000000,0,0
2698,74 74 329 353,4,8,16,2.000000000000,0,0
2699,74 79 79 79 328,5,10,32,2.000000000000,0,0
2700,74 79 79 97 218,5,10,32,2.000000000000,0,0
2701,74 79 79 97 219,5,10,32,2.000000000000,0,0
2702,74 79 79 97 328,5,10,32,2.000000000000,0,0
2703,74 79 79 97 329,5,10,32,2.000000000000,0,0
2704,74 79 79 97 348,5,10,32,2.000000000000,0,0
2705,74 79 79 98 219,5,10,32,2.000000000000,0,0
2706,74 79 79 98 328,5,10,32,2.000000000000,0,0
2707,74 79 79 98 329,5,10,32,2.000000000000,0,0
2708,74 79 79 98 348,5,10,32,2.000000000000,0,0
2709,74 79 79 328,4,8,16,2.000000000000,0,0
2710,74 79 79 328 329,5,10,32,2.000000000000,0,0
2711,74 79 79 328 348,5,10,32,2.000000000000,0,0
2712,74 79 79 328 353,5,10,32,2.000000000000,0,0
2713,74 79 79 329 353,5,10,32,2.000000000000,0,0
2714,74 79 97 98 218,5,10,32,2.000000000000,0,0
2715,74 79 97 98 219,5,10,32,2.000000000000,0,0
2716,74 79 97 98 348,5,10,32,2.000000000000,0,0
2717,74 79 97 218,4,8,16,2.000000000000,0,0
2718,74 79 97 218 328,5,10,32,2.000000000000,0,0
2719,74 79 97 218 329,5,10,32,2.000000000000,0,0
2720,74 79 97 219,4,8,16,2.000000000000,0,0
2721,74 79 97 219 219,5,10,32,2.000000000000,0,0
2722,74 79 97 219 328,5,10,32,2.000000000000,0,0
2723,74 79 97 219 329,5,10,32,2.000000000000,0,0
2724,74 79 97 219 348,5,10,32,2.000000000000,0,0
2725,74 79 97 219 353,5,10,32,2.000000000000,0,0
2726,74 79 97 328,4,8,16,2.000000000000,0,0
2727,74 79 97 328 329,5,10,32,2.000000000000,0,0
2728,74 79 97 328 348,5,10,32,2.000000000000,0,0
2729,74 79 97 328 353,5,10,32,2.000000000000,0,0
2730,74 79 97 329,4,8,16,2.000000000000,0,0
2731,74 79 97 329 329,5,10,32,2.000000000000,0,0
2732,74 79 97 329 348,5,10,32,2.000000000000,0,0
2733,74 79 97 329 353,5,10,32,2.000000000000,0,0
2734,74 79 97 348,4,8,16,2.000000000000,0,0
2735,74 79 97 348 353,5,10,32,2.000000000000,0,0
2736,74 79 98 98 219,5,10,32,2.000000000000,0,0
2737,74 79 98 98 328,5,10,32,2.000000000000,0,0
2738,74 79 98 98 329,5,10,32,2.000000000000,0,0
2739,74 79 98 98 348,5,10,32,2.000000000000,0,0
2740,74 79 98 219,4,8,16,2.000000000000,0,0
2741,74 79 98 219 328,5,10,32,2.000000000000,0,0
2742,74 79 98 219 329,5,10,32,2.000000000000,0,0
2743,74 79 98 328,4,8,16,2.000000000000,0,0
2744,74 79 98 328 329,5,10,32,2.000000000000,0,0
2745,74 79 98 328 348,5,10,32,2.000000000000,0,0
2746,74 79 98 328 353,5,10,32,2.000000000000,0,0
2747,74 79 98 329,4,8,16,2.000000000000,0,0
2748,74 79 98 329 329,5,10,32,2.000000000000,0,0
2749,74 79 98 329 348,5,10,32,2.000000000000,0,0
2750,74 79 98 329 353,5,10,32,2.000000000000,0,0
2751,74 79 98 348,4,8,16,2.000000000000,0,0
2752,74 79 98 348 353,5,10,32,2.000000000000,0,0
2753,74 79 328,3,6,8,2.000000000000,0,0
2754,74 79 328 329,4,8,16,2.000000000000,0,0
2755,74 79 328 348,4,8,16,2.000000000000,0,0
2756,74 79 328 353,4,8,16,2.000000000000,0,0
2757,74 79 328 353 353,5,10,32,2.000000000000,0,0
2758,74 79 329 329 353,5,10,32,2.000000000000,0,0
2759,74 79 329 353,4,8,16,2.000000000000,0,0
2760,74 97 218,3,6,8,2.000000000000,0,0
2761,74 97 218 328,4,8,16,2.000000000000,0,0
2762,74 97 218 328 348,5,10,32,2.000000000000,0,0
2763,74 97 218 328 353,5,10,32,2.000000000000,0,0
2764,74 97 218 329,4,8,16,2.000000000000,0,0
2765,74 97 218 329 329,5,10,32,2.000000000000,0,0
2766,74 97 218 329 353,5,10,32,2.000000000000,0,0
2767,74 97 219,3,6,8,2.000000000000,0,0
2768,74 97 219 219,4,8,16,2.000000000000,0,0
2769,74 97 219 219 219,5,10,32,2.000000000000,0,0
2770,74 97 219 219 329,5,10,32,2.000000000000,0,0
2771,74 97 219 219 348,5,10,32,2.000000000000,0,0
2772,74 97 219 219 353,5,10,32,2.000000000000,0,0
2773,74 97 219 329,4,8,16,2.000000000000,0,0
2774,74 97 219 329 348,5,10,32,2.000000000000,0,0
2775,74 97 219 329 353,5,10,32,2.000000000000,0,0
2776,74 97 219 348,4,8,16,2.000000000000,0,0
2777,74 97 219 353,4,8,16,2.000000000000,0,0
2778,74 97 219 353 353,5,10,32,2.000000000000,0,0
2779,74 97 348,3,6,8,2.000000000000,0,0
2780,74 98 98 98 219,5,10,32,2.000000000000,0,0
2781,74 98 98 98 328,5,10,32,2.000000000000,0,0
2782,74 98 98 98 329,5,10,32,2.000000000000,0,0
2783,74 98 98 98 348,5,10,32,2.000000000000,0,0
2784,74 98 98 219,4,8,16,2.000000000000,0,0
2785,74 98 98 219 219,5,10,32,2.000000000000,0,0
2786,74 98 98 219 328,5,10,32,2.000000000000,0,0
2787,74 98 98 219 329,5,10,32,2.000000000000,0,0
2788,74 98 98 219 348,5,10,32,2.000000000000,0,0
2789,74 98 98 219 353,5,10,32,2.000000000000,0,0
2790,74 98 98 328,4,8,16,2.000000000000,0,0
2791,74 98 98 329,4,8,16,2.000000000000,0,0
2792,74 98 98 329 329,5,10,32,2.000000000000,0,0
2793,74 98 98 329 348,5,10,32,2.000000000000,0,0
2794,74 98 98 329 353,5,10,32,2.000000000000,0,0
2795,74 98 98 348,4,8,16,2.000000000000,0,0
2796,74 98 219,3,6,8,2.000000000000,0,0
2797,74 98 219 328,4,8,16,2.000000000000,0,0
2798,74 98 219 328 353,5,10,32,2.000000000000,0,0
2799,74 98 219 329,4,8,16,2.000000000000,0,0
2800,74 98 219 329 329,5,10,32,2.000000000000,0,0
2801,74 98 219 329 353,5,10,32,2.000000000000,0,0
2802,74 98 328,3,6,8,2.000000000000,0,0
2803,74 98 329,3,6,8,2.000000000000,0,0
2804,74 98 329 329,4,8,16,2.000000000000,0,0
